u,v,length
1613032125,492012980,130.667
1613174187,4782331553,25.678
1613174192,990023295,178.461
1613174197,297913312,195.37300000000005
1613174419,597772819,211.633
1613294035,1049672839,193.042
1613294035,1613294082,69.463
1613294035,1613294132,151.186
1613294072,1049673222,34.323
1613294072,9843275180,31.379
1613294072,1615604025,321.23099999999994
1613294079,1613294082,166.464
1613294079,236675147,154.249
1613294082,1049672989,30.729
1613294082,1613294035,69.463
1613294083,1049672989,21.029
1613294118,1049673468,21.551
1613294132,1049673535,13.965
1613294132,1613294144,1.755
1613294132,1613294035,151.18599999999998
1613294144,1613294132,1.755
1613294148,1615604166,40.494
1613294157,308780523,22.224
1613294190,1613294193,12.524
1613294191,1613294193,18.988
1613294193,1613294190,12.524
1613294193,1613294204,33.626
1613294193,1613294191,18.988
1613294202,1049673418,74.803
1613294202,301942792,33.615
1613294204,1613294244,33.587
1613294204,1613294193,33.626
1613294204,1110185605,54.973
1613294206,1613294202,10.65
1613294206,8787862610,233.024
1613294207,1613294211,54.945
1613294207,1613294273,60.663
1613294211,1613294262,69.399
1613294211,1615604166,34.697
1613294228,1613294233,57.108000000000004
1613294233,1613294206,19.217
1613294244,1613294204,33.587
1613294244,1613294258,5.017
1613294244,1613294339,159.851
1613294258,285748611,61.567
1613294258,1613294277,33.74
1613294258,1613294244,5.017
1613294262,1613294313,49.824
1613294273,6311992972,2.45
1613294275,1613294313,72.229
1613294275,1613294211,72.767
1613294277,1680952335,45.498
1613294277,1613294258,33.74
1613294296,4844329843,11.894
1613294296,278943426,89.11000000000001
1613294296,281722781,86.049
1613294313,281722522,97.666
1613294318,1615604187,100.443
1613294318,1049673599,35.456
1613294318,281722522,42.349
1613294339,253314404,195.796
1613294341,1613294339,51.811
1613294341,1613294277,98.343
1613294346,289550177,86.694
1613294346,1613294313,41.576
1613294352,4862273102,225.653
1613294352,1680952370,57.577
1613294380,7618482921,190.027
1613294380,245088408,87.956
1613294384,1680952438,65.17999999999999
1613294384,5064746526,77.265
1615603704,526956446,26.883
1615603704,9231274142,90.24499999999999
1615603704,7637558829,118.25200000000001
1615603704,9231274165,13.093
1615603715,251083380,42.263
1615603716,288372603,204.53400000000005
1615603716,1615603719,53.29600000000001
1615603716,293112651,180.615
1615603719,8194220137,131.789
1615603719,1615603716,53.296
1615603762,4361219227,83.33699999999999
1615603762,4361219227,163.962
1615603766,279077704,200.45500000000004
1615603766,5087417386,22.671
1615603776,279077932,81.711
1615603783,1615603832,118.248
1615603809,279077932,30.397000000000002
1615603809,1615603888,71.402
1615603832,1615603903,52.608
1615603832,1615603783,118.248
1615603836,293112651,66.145
1615603862,1615603888,31.956
1615603862,2434665008,88.007
1615603888,1615604003,154.391
1615603902,4844329851,121.42500000000001
1615603902,288382090,18.285
1615603903,1615603987,122.875
1615603903,1615603974,80.583
1615603915,1615603888,48.735
1615603915,316914757,250.63400000000001
1615603936,1030727487,199.23399999999998
1615603936,527046451,20.117
1615603946,1615603915,36.973
1615603946,1615604031,178.07700000000003
1615603974,9231274230,97.512
1615603987,301942788,40.690999999999995
1615604003,281723189,88.495
1615604003,1615604011,106.472
1615604006,288171749,60.526
1615604011,527058699,109.762
1615604011,236675154,61.871
1615604013,1615603987,64.31
1615604013,237489631,32.926
1615604025,241833128,94.988
1615604025,1613294072,321.231
1615604031,4844329848,127.493
1615604031,240004295,61.593
1615604165,1613294207,29.948
1615604165,1615604186,93.606
1615604166,1615604165,77.274
1615604166,1613294148,40.494
1615604170,1615604186,22.311
1615604170,8787862610,272.87899999999996
1615604173,1615604186,34.032
1615604173,1615604170,18.512999999999998
1615604185,1615604187,33.792
1615604186,1613294273,114.28399999999999
1615604187,1613294262,31.849
1615604187,1615604185,33.792
1615604187,1615604166,71.006
1616458894,1726097057,15.609
1616458894,566138431,46.475
1618530548,1618530574,167.46800000000002
1618530574,1026550170,17.302
1618530574,232216519,54.956
1618530574,1311402824,73.68299999999999
1618530574,1618530548,167.468
1618530586,232216516,77.90799999999999
1618530586,1618530594,73.094
1618530594,6378290617,35.65
1618530594,1618530586,73.094
1618530594,308216802,52.685
1618530602,308906325,42.426
1618530602,1618530604,43.927
1618530602,1618530629,107.85000000000001
1618530604,1618530602,43.927
1618530604,288361310,141.92800000000003
1618530608,292206276,38.621
1618530608,292204110,38.303
1618530611,1618530627,73.037
1618530621,1618530630,51.842
1618530621,5086819795,10.301
1618530623,1028052752,117.65199999999999
1618530623,1618530621,33.312999999999995
1618530625,1618530623,31.755
1618530625,8034944074,118.483
1618530625,7629346721,8.72
1618530627,6180007018,9.280999999999999
1618530627,1618530625,58.003
1618530629,297187423,13.178
1618530629,1618530602,107.85000000000001
1618530630,1618530635,50.385
1618530630,308216802,104.201
1618530630,5464743251,9.155999999999999
1618530631,1618530629,43.497
1618530631,1618530604,108.083
1618530633,3664638204,88.651
1618530633,9736392761,13.672
1618530633,7629346715,55.648
1618530634,1026550190,73.041
1618530634,1618530637,38.302
1618530634,1618530644,93.92699999999999
1618530635,297187349,7.329
1618530635,6179856827,8.828
1618530636,292206273,44.908
1618530636,1025346381,46.605
1618530637,1026550267,19.376
1618530637,1618530634,38.302
1618530639,257171484,46.698
1618530639,274480055,57.079
1618530642,257171441,78.98499999999999
1618530642,2498627560,86.811
1618530644,1618530649,34.318
1618530647,2978940057,204.054
1618530647,1002550747,183.996
1618530649,601280674,185.61
1618530649,1618530637,90.397
1618530651,660415367,195.904
1618530651,660415370,54.119
1618530652,1002550714,78.931
1618530652,597662992,10.605
1618530652,274479667,75.446
1618530653,7686317275,170.534
1618530653,1618530659,50.14999999999999
1618530659,288361291,142.80800000000002
1618530659,293111736,49.515
1618530670,988059778,202.457
1618530670,1013426205,257.895
1618530684,274241784,54.983
1618530684,366080839,60.215
1618530702,1012752104,149.997
1618530702,2977109439,49.722
1618530720,289666937,29.019
1618530720,1013426247,25.589
1618530725,3920060243,8.729
1618530733,7699030386,17.401
1618530733,4358976094,87.664
1618530749,2496630039,62.267
1618530749,1177097316,111.834
1618530751,9739092969,5.946
1623824754,295888215,514.2920000000001
1623824754,1623824758,247.00000000000003
1623824754,2302096692,225.08699999999996
1623824758,312460498,284.75399999999996
1623824758,1623824754,246.99999999999997
1623824758,4860216000,182.81599999999997
1623824776,4860674729,162.131
1623824776,1623824776,35.487
1623824777,6841103521,14.102
1623824777,1072934025,88.219
1623824777,4860674729,26.694000000000003
1623824787,1623824789,82.408
1623824789,1623824787,82.408
1623824789,6838201761,54.864
1623824791,5146164849,12.897
1623824791,1623824813,103.56400000000001
1623824813,1072934432,14.724
1623824813,1623824789,169.07500000000002
1623824813,1623824791,103.56400000000001
1623824816,1623824940,257.37899999999996
1623824824,1623824897,255.07
1623824824,440988256,170.499
1623824824,1623824850,60.376999999999995
1623824847,1623824866,73.103
1623824847,991294794,98.528
1623824850,1623824862,46.877
1623824850,295888215,275.299
1623824850,1623824824,60.376999999999995
1623824855,1072934434,81.06099999999999
1623824862,1072934434,50.064
1623824862,1623824850,46.877
1623824862,1623824897,141.288
1623824864,1623824866,62.973
1623824864,9177281096,24.401
1623824866,1623824864,62.973
1623824866,991295049,40.649
1623824892,991294870,11.812
1623824892,1623824929,36.39
1623824892,1623824864,192.02
1623824894,1623825024,182.123
1623824894,1623824939,79.6
1623824894,1072934434,71.14699999999999
1623824897,1623824943,74.086
1623824897,1623824824,255.07
1623824897,1623824862,141.288
1623824929,1623824937,6.252
1623824929,1623824892,36.39
1623824937,1623824929,6.252
1623824937,1623824952,33.6
1623824937,1623824958,95.36099999999999
1623824939,1623824989,108.393
1623824939,1623824894,79.6
1623824939,1623825008,100.74600000000001
1623824940,1623824977,44.879
1623824940,1623825016,180.327
1623824940,1623824816,257.37899999999996
1623824943,1623824989,47.134
1623824943,1623824897,74.086
1623824943,440988489,537.571
1623824946,6882484127,16.766
1623824946,1623824929,48.456999999999994
1623824948,9658617033,328.87199999999996
1623824948,1623824957,10.218
1623824951,1623824999,46.427
1623824951,1623824948,68.285
1623824952,1623824985,48.286
1623824952,1623824958,11.021
1623824952,1623824937,33.6
1623824957,1623825039,88.554
1623824957,1623825053,80.69900000000001
1623824958,1623825011,32.531
1623824958,1623824952,11.021
1623824977,1623825029,58.917
1623824977,1623824951,67.09
1623824977,1623824940,44.879
1623824985,1623824946,40.174
1623824989,1623824943,47.134
1623824989,1623825075,126.28999999999999
1623824989,1623824939,108.393
1623824989,3788723660,131.97400000000002
1623824996,1623825039,42.255
1623824999,1623825053,55.594
1623824999,1623824957,57.437
1623825008,1623824939,100.74600000000001
1623825011,1623825016,12.798
1623825011,1623824958,32.531
1623825016,1623825051,38.708
1623825016,1623825011,12.798
1623825024,1080460847,80.388
1623825024,1623825113,165.03
1623825024,1623824894,182.123
1623825029,1623824977,58.917
1623825029,1623825064,60.898
1623825029,1012752102,130.309
1623825030,1623824985,44.034
1623825030,1623825011,46.743
1623825039,1623824996,42.255
1623825039,1623825068,41.143
1623825039,1623824957,88.55399999999999
1623825051,1623825055,6.265
1623825051,1623825016,38.708
1623825051,1623825058,45.699
1623825053,1012751981,88.41400000000002
1623825055,1623825070,46.835
1623825055,1623825051,6.265
1623825055,1623824977,183.726
1623825058,1623825030,50.924
1623825064,1623825029,60.898
1623825064,1623825103,47.594
1623825064,1623824999,86.411
1623825068,1623825039,41.143
1623825070,1623825077,11.431
1623825070,1623825055,46.835
1623825070,1623825058,97.398
1623825075,1080460961,34.859
1623825075,440984859,114.758
1623825075,1623824989,126.28999999999999
1623825077,1623825070,11.431
1623825077,991294763,30.769
1623825103,1012751908,38.473
1623825103,1623825064,47.594
1623825103,1623825162,148.822
1623825113,1623825024,165.02999999999997
1623825113,1623825184,94.66499999999999
1623825113,1623825210,98.687
1623825141,440626297,147.058
1623825147,297165917,22.419
1623825147,297165938,58.927
1623825161,1012751908,19.617
1623825161,1012752029,25.46
1623825162,5118464773,27.772
1623825184,1623825113,94.665
1623825184,1623825249,227.937
1623825184,1623825285,132.99699999999999
1623825199,297165938,23.873
1623825199,1012752041,48.03
1623825199,1623825227,36.703
1623825210,1623825113,98.68700000000001
1623825212,1584319090,93.09900000000002
1623825227,1623825373,440.23
1623825227,1623825199,36.702999999999996
1623825249,1584319090,137.36499999999998
1623825249,1623825184,227.937
1623825249,3788723660,51.64
1623825283,1623825315,139.62
1623825285,3790515058,399.524
1623825285,1623825184,132.99699999999999
1623825285,523778989,305.715
1623825315,1623825283,139.62
1623825315,440988489,48.437000000000005
1623825315,1623825350,290.25800000000004
1623825350,1623825315,290.258
1623825370,5087080172,100.106
1623825370,523778989,873.3689999999999
1623825370,6836274254,214.92499999999998
1623825373,5087080172,120.439
1623825373,4856288796,57.595
1623825406,3790454858,365.334
1623825431,290057652,337.561
1623825431,1623825441,44.458
1623825431,5087080172,199.383
1623825441,5118410095,12.724
1623825441,1623825431,44.458
1623825443,1623825465,151.43
1623825445,289666605,6.741
1623825445,290072782,47.097
1623825445,1623825441,39.038
1623825453,519550709,151.18399999999997
1623825463,1623825470,52.414
1623825464,1623825470,33.366
1623825465,293572654,329.949
1623825465,1623825443,151.42999999999998
1623825465,519550497,113.897
1623825470,519550709,40.123
1623825470,1623825463,52.414
1623825470,1623825464,33.366
1623825478,1623825480,66.02
1623825479,1623825482,31.981
1623825479,1623825485,79.57900000000001
1623825480,988470366,32.84
1623825480,1623825482,17.092
1623825482,1623825487,15.418
1623825485,1623825498,23.285
1623825487,988470371,32.873000000000005
1623825489,988470360,40.021
1623825489,1623825501,33.043
1623825489,519550709,30.814999999999998
1623825498,1623825503,31.311
1623825498,290327355,17.282
1623825499,290070944,44.364000000000004
1623825501,1623825523,32.51
1623825501,1623825489,33.043
1623825503,988470361,21.957
1623825503,1623825498,31.311
1623825503,290327359,32.047
1623825506,1623825551,46.275000000000006
1623825506,1002550797,214.82199999999997
1623825522,5098445390,108.20000000000002
1623825522,1633606113,52.046
1623825523,988470338,39.808
1623825523,519550496,30.101
1623825523,1623825501,32.51
1623825524,290327359,32.835
1623825524,988470347,21.765
1623825524,290327418,41.368
1623825550,290327418,33.096
1623825550,519550496,25.32
1623825550,1003282514,71.635
1623825551,1898508072,100.07300000000001
1623825551,1002550797,220.95799999999994
1623825574,1633606115,71.463
1623825574,5478141035,17.216
1623825584,1623825574,352.12399999999997
1623825584,982684040,20.619
1630706378,2096638434,8.207
1633606113,1623825574,87.886
1633606113,1633606115,158.05700000000002
1633606115,239991573,58.706999999999994
1653118101,1653118103,16.646
1653118101,1164963525,55.971000000000004
1653118103,1653118101,16.646
1653118103,520957119,267.34
1653118103,1653118960,740.1350000000001
1653118140,660415399,123.48
1653118140,295823797,504.442
1653118151,1653118103,176.995
1653118227,660415322,44.758
1653118227,1010153863,19.669
1653118227,660415320,8.563
1653118234,984409423,61.824000000000005
1653118234,5008429537,7.128
1653118242,660415315,11.875
1653118245,1653118293,47.126
1653118255,660415315,161.66500000000002
1653118289,1004684515,49.866
1653118289,1653118344,41.479
1653118293,1004684398,10.705
1653118293,1653118245,47.126
1653118342,1010153787,41.754
1653118342,660415340,86.143
1653118342,478655018,1526.6599999999996
1653118344,1653118398,39.724
1653118392,984409356,57.788
1653118392,487077160,59.841
1653118398,1653118392,59.034
1653118398,1004684440,144.427
1653118403,1010153904,26.119
1653118403,1004684432,66.898
1653118414,984409356,53.735
1653118444,1004684468,66.606
1653118463,1653118444,61.13700000000001
1653118511,1653118539,45.786
1653118511,1010153787,135.995
1653118539,1653118511,45.786
1653118539,660415338,37.07
1653118539,1653118596,99.257
1653118596,1653118654,89.157
1653118643,988059494,33.494
1653118643,1653118723,46.884
1653118654,440965486,46.969
1653118654,1653118511,207.52100000000002
1653118723,1010153973,50.992000000000004
1653118726,660415340,81.99199999999999
1653118743,1653118643,107.56700000000001
1653118756,2600011962,53.18
1653118756,1010153777,102.96800000000002
1653118793,984409301,334.14899999999994
1653118793,295824117,807.5900000000001
1653118800,984409434,353.283
1653118809,1004684255,285.6410000000001
1653118809,1010153912,101.002
1653118849,478654823,12.183
1653118849,478654878,8.894
1653118859,1722029140,72.215
1653118859,440974206,294.536
1653118889,1003658391,109.206
1653118889,1653118949,65.872
1653118929,988059868,66.866
1653118929,1003658404,36.188
1653118943,1653118859,18.041
1653118943,1653118957,19.851
1653118943,1004988252,34.578
1653118949,2694689181,10.79
1653118949,1653118889,65.872
1653118949,4848191472,129.07600000000002
1653118955,1653118960,81.846
1653118955,7252135388,119.481
1653118955,1653119022,57.296
1653118957,1653118943,19.851
1653118957,984409304,36.861000000000004
1653118957,1653119015,37.275999999999996
1653118960,1004988252,48.822
1653118960,1653118955,81.846
1653118960,1653118103,740.1350000000003
1653119015,1653119020,201.967
1653119015,1653118957,37.275999999999996
1653119020,2663131703,9.26
1653119020,1653119015,201.967
1653119020,2663121240,276.87399999999997
1653119022,1653119049,28.352999999999998
1653119022,1653118955,57.296
1653119022,1653118960,157.92100000000002
1653119049,1010153952,52.048
1653119049,984409301,40.807
1653119049,1653119022,28.352999999999998
1653119094,1005012987,35.336
1653119094,1010153766,93.51599999999999
1653119106,366748737,58.526
1653119106,478650687,111.566
1653119170,316738576,194.632
1653119170,2694634180,285.403
1653119170,2694690479,211.81599999999997
1653119177,478648633,60.782999999999994
1653119180,2694738295,105.311
1653119180,1004684482,28.579
1653119191,8588391542,61.831999999999994
1653119191,2941442681,289.34000000000003
1654579181,316735898,9.247
1654579181,1654579657,453.7770000000001
1654579418,313108249,8.996
1654579418,2603513504,155.66
1654579532,291190519,15.228
1654579532,1654580517,500.695
1654579657,2603493203,11.523
1654579657,1654579181,297.22299999999996
1654579690,1654579657,11.743
1654579690,316735898,488.6699999999999
1654579888,5101168789,11.602
1654579899,1654579888,12.839
1654579899,1654579930,47.431
1654579930,2365741861,199.441
1654579950,5099349297,7.94
1654579950,4845965432,71.848
1654580064,1654579950,7.726
1654580064,660416836,74.914
1654580517,291190526,13.561
1654580517,239978277,236.92
1654580567,316732695,152.936
1654580567,261738996,54.411
1654580567,316732599,79.732
1654580612,295823846,200.64600000000002
1654580612,316734695,482.728
1654580660,6075069122,296.67699999999996
1654580699,520957119,12.944
1654580699,1653118101,270.349
1654580742,520957119,102.19000000000001
1668784512,316735614,131.712
1680951160,308217304,66.757
1680951340,293114099,311.96299999999997
1680951625,1680951631,931.451
1680951631,356626615,36.624
1680951631,1680951625,931.4509999999999
1680951631,1680951634,48.209
1680951634,4876292652,352.582
1680951634,356626615,20.048000000000002
1680951634,1680951631,48.209
1680951954,420030717,54.016
1680951954,1680951989,32.472
1680951976,1680951989,22.406
1680951976,1923609280,65.05
1680951989,1680952034,43.925
1680952015,293114922,64.75
1680952015,293114632,92.671
1680952015,293114882,77.626
1680952034,1923609280,11.149
1680952034,293114551,158.597
1680952102,1680952015,121.62
1680952102,293114922,211.86800000000005
1680952330,983508435,110.78900000000002
1680952335,1613294228,21.904
1680952370,245088408,151.92100000000002
1680952370,1680952335,126.03899999999999
1680952389,4862273120,40.007
1680952389,289341207,111.332
1680952417,3296362675,32.637
1680952438,245088404,144.49
1680952438,4862273099,10.476
1680952442,293571711,75.968
1681318161,1974692961,660.4070000000004
1681318161,239978277,1371.7389999999991
1681318161,239978228,1043.3080000000002
1683191508,1684278858,1453.132
1683191508,1684278526,700.5699999999999
1683191508,1683191520,104.01299999999999
1683191520,1683191543,560.2700000000001
1683191520,1683191508,104.013
1683191520,1082508681,1583.585
1683191543,1683191520,560.27
1683191548,4789041507,190.23
1683191591,1683191619,246.44799999999998
1683191591,4789041507,565.4240000000001
1683191591,1082508685,257.594
1683191619,1683191658,160.868
1683191619,1683191591,246.448
1683191620,1082508632,33.819
1683191620,1082508632,51.93
1683191658,1082508663,39.688
1683191658,1082508712,153.80600000000004
1683191658,1683191619,160.868
1683191667,1078809403,466.82400000000007
1683191667,1683191736,118.38
1683191667,252188109,323.66700000000003
1683191669,792440780,63.312
1683191669,5072381622,80.324
1683191685,7196392440,986.6830000000002
1683191704,1683191735,63.365
1683191704,1683191669,104.156
1683191723,4396374771,118.47699999999999
1683191723,252188095,73.832
1683191723,1082508681,78.786
1683191731,8889392962,108.07100000000001
1683191731,1082509061,418.9599999999999
1683191735,792440780,106.016
1683191735,1683191704,63.365
1683191735,1683191742,172.133
1683191736,1078809356,19.456
1683191736,1683192340,2512.039999999999
1683191736,1683191667,118.38
1683191742,1683191735,172.13299999999998
1683191742,792440780,96.326
1683191742,290881372,75.775
1683191757,1683191867,693.0579999999999
1683191758,1683191731,195.07600000000002
1683191758,1078809478,122.46799999999998
1683191758,252188109,206.045
1683191780,1082508635,8.147
1683191780,4396474796,44.626000000000005
1683191780,1082509126,70.07600000000001
1683191852,2193685844,11.535
1683191852,4607173046,214.42999999999998
1683191852,3610627996,286.056
1683191867,1683191757,693.0580000000001
1683191867,5159654921,29.083
1683191876,5102159991,8.483
1683191888,2193685848,9.433
1683191888,7618606558,570.1220000000001
1683191928,945719214,32.438
1683191928,565363916,36.14
1683191945,482112630,54.564
1683191945,565445618,194.89499999999998
1683191950,1078809403,822.076
1683191950,8860149983,839.3980000000004
1683191950,8868505113,773.239
1683191968,565447394,187.43099999999998
1683191968,565448746,205.26799999999997
1683192016,4141005663,20.43
1683192016,6087608287,106.159
1683192016,482112385,16.262
1683192030,6087608286,25.503
1683192030,1061641822,133.671
1683192032,1683191928,385.72499999999997
1683192050,8827659854,62.411
1683192050,1072934077,14.66
1683192050,1683192175,519.3340000000001
1683192090,4142154524,161.856
1683192090,1061641842,23.204
1683192120,1070900483,65.633
1683192120,564633637,24.381
1683192152,564633761,228.403
1683192152,4141005631,15.322
1683192164,1683192168,286.76199999999994
1683192168,565440052,224.953
1683192168,1683192164,286.762
1683192168,4141005631,53.730000000000004
1683192172,308715436,101.011
1683192172,660913355,56.56
1683192172,345538787,79.886
1683192175,8850437813,752.2730000000003
1683192175,1683192050,519.3339999999998
1683192175,8860149965,347.34899999999993
1683192176,660914716,39.736999999999995
1683192182,660914394,41.983
1683192182,566149367,67.256
1683192216,3532113433,25.274
1683192216,1683192182,182.48499999999999
1683192221,8849939123,313.26300000000003
1683192292,8860149983,643.0799999999999
1683192292,1683192299,73.031
1683192292,8849939123,588.8650000000001
1683192299,5035465459,30.121000000000002
1683192299,1683192292,73.031
1683192307,5035465468,3.6
1683192310,1683192307,38.693
1683192310,5035465444,31.572
1683192313,1683192361,819.1449999999999
1683192313,5035465466,43.798
1683192340,1683191736,2512.0400000000004
1683192340,1683192344,50.273
1683192344,1683192349,85.492
1683192349,1683192361,41.537
1683192349,1683192365,47.907000000000004
1683192361,8849675671,499.37299999999993
1683192361,1683192313,819.1450000000002
1683192361,1683192365,31.684000000000005
1683192365,259971929,42.9
1684278218,8634687810,281.651
1684278340,1684278354,15.035
1684278340,8634728818,1108.3680000000002
1684278354,1684278372,15.248000000000001
1684278354,1684278395,136.404
1684278372,1684278435,198.733
1684278372,1684278340,26.166
1684278395,1684278354,136.404
1684278408,1684278450,124.631
1684278408,1684278435,103.966
1684278408,4510113007,426.99700000000007
1684278435,1121794324,172.13299999999998
1684278435,1684278372,198.73299999999998
1684278435,1684278408,103.96600000000001
1684278437,1121794324,334.97299999999996
1684278450,1684278408,124.631
1684278464,522282954,47.226
1684278464,1121795936,778.7909999999998
1684278464,1121795900,19.045
1684278526,1121794324,50.426
1684278526,1683191508,700.5699999999998
1684278526,8634673258,222.888
1684278527,252187666,70.027
1684278527,1684278555,106.219
1684278527,1121795900,138.27200000000002
1684278548,9287327810,20.290999999999997
1684278555,1684278527,106.219
1684278555,1121794853,77.426
1684278555,1684278588,127.46000000000001
1684278583,8634673258,87.821
1684278588,1121794853,130.33200000000002
1684278588,5098345462,103.613
1684278588,1684278555,127.46000000000001
1684278601,1107585605,78.503
1684278707,1121795946,152.059
1684278707,5098345462,53.994
1684278707,1121794065,218.68900000000002
1684278731,8632051562,99.398
1684278731,1684278601,156.04199999999997
1684278805,1684278731,226.278
1684278805,1684278858,138.14100000000002
1684278805,1121794065,153.64999999999998
1684278858,1683191508,1453.132
1684278858,1684278805,138.14100000000002
1684278858,1684279299,1652.2099999999991
1684278982,1684279046,144.961
1684278982,1684279046,134.632
1684278982,1684279006,190.752
1684279006,1684278982,190.752
1684279006,1124851766,295.00899999999996
1684279046,1684278982,144.961
1684279046,1684278982,134.632
1684279046,1684279355,579.2539999999998
1684279299,1684279397,155.04600000000002
1684279299,1684278858,1652.2099999999996
1684279334,519551422,45.557
1684279334,1684279355,47.193999999999996
1684279355,1684279046,579.254
1684279355,1124851796,57.605999999999995
1684279355,1684279334,47.194
1684279397,1684279412,18.783
1684279397,1684279524,139.345
1684279412,1684279397,18.783
1684279412,1684279426,28.206000000000003
1684279412,1684279299,166.107
1684279426,1124851581,552.8259999999999
1684279426,1684279412,28.206000000000003
1684279426,1684279440,49.959
1684279440,1124851800,70.19
1684279440,8836106405,611.5670000000001
1684279440,519551422,635.8940000000001
1684279440,1684279426,49.959
1684279524,519551447,361.12600000000003
1684279524,1684279412,142.432
1685958590,672664943,327.373
1685958601,1095691480,408.21
1685958601,9415974707,111.366
1685958601,1095691774,877.16
1685958607,1095691410,104.16
1685958607,1685958676,138.53199999999998
1685958607,1685958796,1122.0120000000002
1685958643,9333300380,113.279
1685958645,1685958737,135.636
1685958652,1685958771,172.223
1685958676,1095691301,241.76499999999996
1685958676,9333300380,20.073
1685958676,1685958754,142.899
1685958676,1685958607,138.532
1685958737,1685958645,135.636
1685958737,2203327285,71.047
1685958737,232230172,154.66500000000002
1685958748,1685958754,11.394
1685958748,672664943,176.64000000000001
1685958748,1685958757,131.076
1685958754,1685958748,11.394
1685958754,1685958870,314.93600000000004
1685958754,1685958676,142.899
1685958757,1095691696,28.735
1685958757,1685958748,131.076
1685958757,26412251,163.923
1685958771,232230172,62.03
1685958771,1685958802,70.571
1685958771,1685958652,172.223
1685958796,1685958607,1122.0119999999995
1685958796,1685958949,475.52199999999993
1685958796,1095691247,64.341
1685958802,1685958771,70.571
1685958857,1095691729,85.985
1685958870,1685958754,314.93600000000004
1685958870,1685958916,122.45500000000001
1685958870,9333300380,306.68099999999976
1685958893,1685958912,129.461
1685958893,1685958908,29.856
1685958893,1095691729,116.22800000000001
1685958908,1685958893,29.856
1685958908,1685958990,359.638
1685958912,5103909148,97.839
1685958912,1685958916,318.47999999999996
1685958912,1685958893,129.46099999999998
1685958916,1685958870,122.45500000000001
1685958916,457891490,51.112
1685958916,1685958912,318.48
1685958934,457891490,25.08
1685958934,1095691772,195.608
1685958934,4525575958,357.402
1685958946,1095691610,937.603
1685958946,1078809406,882.7529999999997
1685958946,8601829841,818.1109999999999
1685958949,232230172,292.57300000000004
1685958949,1685959335,1635.075
1685958949,1685958796,475.52199999999993
1685958949,1685958978,165.517
1685958975,1095691419,508.83099999999996
1685958975,1685959022,225.27800000000002
1685958975,1685958978,15.040000000000001
1685958978,1685958975,15.040000000000001
1685958978,1685958949,165.517
1685958978,4848058343,15.45
1685958990,1095691571,100.16
1685958990,4093280457,1626.7439999999997
1685959012,4848058343,23.261000000000003
1685959012,1685959014,34.903000000000006
1685959012,1685959562,1035.7469999999998
1685959014,4848058343,21.798
1685959014,6180224206,660.2910000000002
1685959022,1685959049,30.11
1685959022,8601916628,142.23499999999999
1685959022,1685958975,225.27800000000002
1685959024,1095691772,287.224
1685959024,8050584899,751.547
1685959049,1685959022,30.11
1685959326,253311598,440.7009999999999
1685959326,286639318,842.6840000000001
1685959326,9290585662,80.301
1685959335,1148712955,304.51899999999983
1685959335,1685958949,1635.0749999999991
1685959335,1685959024,313.67599999999993
1685959562,1685959735,517.957
1685959562,1685959012,1035.747
1685959562,1685959619,265.89099999999996
1685959569,1685959805,355.74600000000004
1685959569,1685959619,514.143
1685959602,1685959764,318.06399999999996
1685959602,5087188607,25.283
1685959619,1273448046,24.334
1685959619,1685959569,514.1429999999999
1685959619,1685959562,265.891
1685959649,1273448046,330.97999999999996
1685959689,1685959750,155.10199999999998
1685959693,1685959721,18.188
1685959693,253311593,391.764
1685959711,1044679086,1326.3509999999999
1685959711,1685959693,14.803
1685959721,1685959711,19.769
1685959721,253311582,1236.9189999999996
1685959735,1685959767,615.133
1685959735,1685959562,517.9570000000001
1685959735,1685959750,72.816
1685959750,1685959735,72.816
1685959750,526959714,89.256
1685959750,1685959689,155.102
1685959764,1685959602,318.06399999999996
1685959764,1685959836,486.12200000000007
1685959767,1685959764,6.284
1685959795,1685959805,190.34700000000004
1685959795,990023310,27.194999999999997
1685959795,1685959803,38.477999999999994
1685959803,4865952215,481.28799999999995
1685959803,1685959795,38.477999999999994
1685959803,1033405513,174.834
1685959805,1685959795,190.34699999999998
1685959836,1685959764,486.12199999999996
1685959836,2000002123,556.724
1685959836,308217331,326.03299999999996
1685959869,1033405497,35.991
1685959869,984741582,33.859
1685959869,1033405513,43.913
1700635864,1700635871,113.64599999999999
1700635868,492007155,57.068999999999996
1700635868,1700635876,102.93900000000001
1700635868,1700635876,255.54300000000003
1700635870,1700635888,331.44700000000006
1700635871,1700635874,49.512
1700635871,1700635864,113.64600000000002
1700635874,1003282412,49.407
1700635874,1700635871,49.272000000000006
1700635876,1700635868,102.93900000000001
1700635876,1000961990,44.959999999999994
1700635878,494205858,23.662
1700635878,2556822835,121.10000000000001
1700635878,1003282412,11.369
1700635879,1700635882,73.38900000000001
1700635882,1700635879,73.38900000000001
1700635882,5008490871,295.394
1700635882,494205858,36.7
1700635888,308716426,44.444
1700635888,1700635870,331.44700000000006
1700635888,4856216465,30.866
1700635889,4859947442,169.733
1700635890,1700635894,66.572
1700635894,1700635890,66.572
1700635894,316915212,48.293
1700635897,1700635900,66.491
1700635899,1700635900,25.995
1700635900,1700635899,25.995
1700635900,1700635897,66.491
1700635900,990023303,63.532
1705682793,1034004980,13.672
